"EventType","InsertText","DeleteText","SourceLocation","ClientTimestamp","CodeStateSection","ToolInstances","EditType","X-Metadata","CodeStateID","X-Compilable","EventID","SubjectID","AssignmentID"
"File.Edit","","
","0","1667848384123","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","import numpy as np","0","1667848393068","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","
","0","1667848396260","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"X-Copy","from Methods.vecAdd import vecAdd
from Methods.vecScalar import vecScalar
from Methods.vecSub import vecSub
from Methods.crossProduct import crossProduct
from Methods.dotProduct import dotProduct
from Methods.L1Norm import L1Norm
from Methods.L2Norm import L2Norm
from Methods.maxNorm import maxNorm
from Methods.tripleProduct import tripleProduct

def main():
    a = [1, 2, 3]
    b = [4, 5, 6]
    c = [7, 8, 9]
    v1 = vecAdd(a, b)
    v2 = vecSub(a, b)
    v3 = vecScalar(a, 2)
    v4 = crossProduct(a, b)
    v5 = dotProduct(a, b)
    v6 = L1Norm(a)
    v7 = L2Norm(a)
    v8 = maxNorm(a)
    v9 = tripleProduct(a, b, c)
    print(""v1 = "", v1)
    print(""v2 = "", v2)
    print(""v3 = "", v3)
    print(""v4 = "", v4)
    print(""v5 = "", v5)
    print(""v6 = "", v6)
    print(""v7 = "", v7)
    print(""v8 = "", v8)
    print(""v9 = "", v9)",,"0","1667848617567","Test.py","1.1.4 for 2021-2022 @t1",,"from Methods.vecAdd import vecAdd
from Methods.vecScalar import vecScalar
from Methods.vecSub import vecSub
from Methods.crossProduct import crossProduct
from Methods.dotProduct import dotProduct
from Methods.L1Norm import L1Norm
from Methods.L2Norm import L2Norm
from Methods.maxNorm import maxNorm
from Methods.tripleProduct import tripleProduct

def main():
    a = [1, 2, 3]
    b = [4, 5, 6]
    c = [7, 8, 9]
    v1 = vecAdd(a, b)
    v2 = vecSub(a, b)
    v3 = vecScalar(a, 2)
    v4 = crossProduct(a, b)
    v5 = dotProduct(a, b)
    v6 = L1Norm(a)
    v7 = L2Norm(a)
    v8 = maxNorm(a)
    v9 = tripleProduct(a, b, c)
    print(""v1 = "", v1)
    print(""v2 = "", v2)
    print(""v3 = "", v3)
    print(""v4 = "", v4)
    print(""v5 = "", v5)
    print(""v6 = "", v6)
    print(""v7 = "", v7)
    print(""v8 = "", v8)
    print(""v9 = "", v9)",,,,,
"Run.Program","Start",,,"1667848639292","Test.py","1.1.4 for 2021-2022 @t1",,"Start",,,,,
"Run.Program","Exit","0",,"1667848644211","Test.py","1.1.4 for 2021-2022 @t1",,"Start",,,,,
"File.Edit","    
","","835","1667848652483","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","    
","","840","1667848652934","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","843","1667848653317","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","   ","840","1667848653319","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","
","844","1667848653448","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","    
","","840","1667848654046","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","843","1667848654447","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","   ","840","1667848654449","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","d","","840","1667848654871","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","d",,"841","1667848654871","Test.py","1.1.4 for 2021-2022 @t1",,"d",,,,,
"File.Edit"," ","","841","1667848654880","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","","d ","840","1667848655632","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","m","","840","1667848655801","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","m",,"841","1667848655801","Test.py","1.1.4 for 2021-2022 @t1",,"m",,,,,
"File.Edit"," ","","841","1667848655823","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","841","1667848655873","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","a","","841","1667848655874","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"842","1667848655874","Test.py","1.1.4 for 2021-2022 @t1",,"a",,,,,
"File.Edit"," ","","842","1667848655883","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","842","1667848655972","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","i","","842","1667848655973","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"843","1667848655981","Test.py","1.1.4 for 2021-2022 @t1",,"i",,,,,
"File.Edit","n","","843","1667848656055","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"844","1667848656101","Test.py","1.1.4 for 2021-2022 @t1",,"n",,,,,
"File.Edit","","main","840","1667848656649","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","if __name__ == '__main__':
    ","","840","1667848656716","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","","if __name__ == '__main__':
    ","840","1667848658019","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","main","","840","1667848658021","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","()","","844","1667848659358","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","","    ","835","1667848661433","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"Run.Program","Start",,,"1667848661551","Test.py","1.1.4 for 2021-2022 @t1",,"Start",,,,,
"Run.Program","Exit","0",,"1667848662004","Test.py","1.1.4 for 2021-2022 @t1",,"Start",,,,,
"Run.Program","Start",,,"1667848888339","Test.py","1.1.4 for 2021-2022 @t1",,"Start",,,,,
"Run.Program","Exit","0",,"1667848892187","Test.py","1.1.4 for 2021-2022 @t1",,"Start",,,,,
"File.Edit","","crossProduct(a, b)","493","1667848945697","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","L","","493","1667848945703","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","L",,"494","1667848945707","Test.py","1.1.4 for 2021-2022 @t1",,"L",,,,,
"File.Edit"," ","","494","1667848945739","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","494","1667848946411","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","1","","494","1667848946412","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","1",,"495","1667848946418","Test.py","1.1.4 for 2021-2022 @t1",,"1",,,,,
"File.Edit"," ","","495","1667848946633","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"496","1667848946634","Test.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","N","","496","1667848946783","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","N",,"497","1667848946786","Test.py","1.1.4 for 2021-2022 @t1",,"N",,,,,
"File.Edit"," ","","497","1667848946797","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","","N ","496","1667848947230","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," ","495","1667848947340","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","Norm(a)","","495","1667848948177","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","","dotProduct(a, b)","512","1667848951868","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","L","","512","1667848951875","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","L",,"513","1667848951879","Test.py","1.1.4 for 2021-2022 @t1",,"L",,,,,
"File.Edit","","Norm(a)","495","1667848951898","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," N ","495","1667848951898","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit"," N ","","495","1667848951899","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","Norm(a)","","495","1667848951899","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit"," ","","509","1667848951898","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","513","1667848952454","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","2","","513","1667848952455","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","2",,"514","1667848952477","Test.py","1.1.4 for 2021-2022 @t1",,"2",,,,,
"File.Edit","Norm","","514","1667848953288","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","(","","518","1667848953302","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",")","","519","1667848953304","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","a","","519","1667848954407","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","","L1Norm(a)","531","1667848956995","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","m","","531","1667848956995","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","m",,"532","1667848956999","Test.py","1.1.4 for 2021-2022 @t1",,"m",,,,,
"File.Edit","","2Norm(a)","513","1667848957024","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit"," ","","513","1667848957025","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit"," ","","525","1667848957024","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","513","1667848957024","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","2Norm(a)","","513","1667848957025","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","532","1667848957115","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","a","","532","1667848957116","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"533","1667848957124","Test.py","1.1.4 for 2021-2022 @t1",,"a",,,,,
"File.Edit","d","","533","1667848957247","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","d",,"534","1667848957273","Test.py","1.1.4 for 2021-2022 @t1",,"d",,,,,
"File.Edit","","d","533","1667848957803","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","x","","533","1667848957839","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","x",,"534","1667848957840","Test.py","1.1.4 for 2021-2022 @t1",,"x",,,,,
"File.Edit"," ","","534","1667848957848","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","534","1667848958819","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","N","","534","1667848958820","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","N",,"535","1667848958839","Test.py","1.1.4 for 2021-2022 @t1",,"N",,,,,
"File.Edit","o","","535","1667848959065","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"536","1667848959083","Test.py","1.1.4 for 2021-2022 @t1",,"o",,,,,
"File.Edit","r","","536","1667848959386","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"537","1667848959398","Test.py","1.1.4 for 2021-2022 @t1",,"r",,,,,
"File.Edit","m","","537","1667848959512","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","m",,"538","1667848959527","Test.py","1.1.4 for 2021-2022 @t1",,"m",,,,,
"File.Edit","(","","538","1667848959839","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",")","","539","1667848959840","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","a","","539","1667848961136","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","","maxNorm(a)","570","1667848965759","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","c","","570","1667848965761","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","c",,"571","1667848965763","Test.py","1.1.4 for 2021-2022 @t1",,"c",,,,,
"File.Edit","","Norm(a)","534","1667848965783","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit"," ","","534","1667848965784","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit"," ","","565","1667848965783","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","534","1667848965784","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","Norm(a)","","534","1667848965785","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","571","1667848965992","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","r","","571","1667848965993","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"572","1667848965999","Test.py","1.1.4 for 2021-2022 @t1",,"r",,,,,
"File.Edit","o","","572","1667848966328","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"573","1667848966348","Test.py","1.1.4 for 2021-2022 @t1",,"o",,,,,
"File.Edit","s","","573","1667848966442","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"574","1667848966464","Test.py","1.1.4 for 2021-2022 @t1",,"s",,,,,
"File.Edit","s","","574","1667848966583","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"575","1667848966598","Test.py","1.1.4 for 2021-2022 @t1",,"s",,,,,
"File.Edit","Product","","575","1667848966860","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","(","","582","1667848966869","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",")","","583","1667848966871","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","a, b","","583","1667848967631","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","","L2Norm(a)","551","1667848970560","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","d","","551","1667848970562","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","d",,"552","1667848970564","Test.py","1.1.4 for 2021-2022 @t1",,"d",,,,,
"File.Edit","","d","551","1667848970610","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","L2Norm(a)","","551","1667848970611","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","","L2Norm(a)","551","1667848970610","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","d ","","551","1667848970611","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","552","1667848970649","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","o","","552","1667848970650","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"553","1667848970650","Test.py","1.1.4 for 2021-2022 @t1",,"o",,,,,
"File.Edit"," ","","553","1667848970654","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","553","1667848970792","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","t","","553","1667848970793","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"554","1667848970797","Test.py","1.1.4 for 2021-2022 @t1",,"t",,,,,
"File.Edit","Product","","554","1667848971486","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","(","","561","1667848971493","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",")","","562","1667848971497","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","a, b","","562","1667848972181","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"Run.Program","Start",,,"1667848976226","Test.py","1.1.4 for 2021-2022 @t1",,"Start",,,,,
"Run.Program","Exit","0",,"1667848976618","Test.py","1.1.4 for 2021-2022 @t1",,"Start",,,,,
"File.Edit","
","","349","1667851281295","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","f","","348","1667851282394","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","f",,"349","1667851282397","Test.py","1.1.4 for 2021-2022 @t1",,"f",,,,,
"File.Edit"," ","","349","1667851282412","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","349","1667851282584","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","r","","349","1667851282585","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"350","1667851282591","Test.py","1.1.4 for 2021-2022 @t1",,"r",,,,,
"File.Edit","o","","350","1667851282666","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"351","1667851282679","Test.py","1.1.4 for 2021-2022 @t1",,"o",,,,,
"File.Edit","m","","351","1667851282754","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","m",,"352","1667851282791","Test.py","1.1.4 for 2021-2022 @t1",,"m",,,,,
"File.Edit"," ","","352","1667851282935","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"353","1667851282938","Test.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","M","","353","1667851284352","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","M",,"354","1667851284354","Test.py","1.1.4 for 2021-2022 @t1",,"M",,,,,
"File.Edit","e","","354","1667851284605","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"355","1667851284605","Test.py","1.1.4 for 2021-2022 @t1",,"e",,,,,
"File.Edit","t","","355","1667851284715","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"356","1667851284717","Test.py","1.1.4 for 2021-2022 @t1",,"t",,,,,
"File.Edit","h","","356","1667851284757","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","h",,"357","1667851284757","Test.py","1.1.4 for 2021-2022 @t1",,"h",,,,,
"File.Edit","o","","357","1667851284873","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"358","1667851284873","Test.py","1.1.4 for 2021-2022 @t1",,"o",,,,,
"File.Edit","d","","358","1667851284950","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","d",,"359","1667851284950","Test.py","1.1.4 for 2021-2022 @t1",,"d",,,,,
"File.Edit","s","","359","1667851285008","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"360","1667851285008","Test.py","1.1.4 for 2021-2022 @t1",,"s",,,,,
"File.Edit",".","","360","1667851285185","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",".",,"361","1667851285185","Test.py","1.1.4 for 2021-2022 @t1",,".",,,,,
"File.Edit","m","","361","1667851286236","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","m",,"362","1667851286243","Test.py","1.1.4 for 2021-2022 @t1",,"m",,,,,
"File.Edit"," ","","362","1667851286285","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","362","1667851286435","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","a","","362","1667851286436","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"363","1667851286442","Test.py","1.1.4 for 2021-2022 @t1",,"a",,,,,
"File.Edit","t","","363","1667851286560","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"364","1667851286582","Test.py","1.1.4 for 2021-2022 @t1",,"t",,,,,
"File.Edit","A","","364","1667851287591","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","A",,"365","1667851287613","Test.py","1.1.4 for 2021-2022 @t1",,"A",,,,,
"File.Edit","dd","","365","1667851288282","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit"," import ","","367","1667851288290","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","matAdd","","375","1667851289087","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","
","","383","1667851289349","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","from Methods.matSub import matSub","","382","1667851290360","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","
","","417","1667851290576","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","f","","416","1667851292306","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","f",,"417","1667851292308","Test.py","1.1.4 for 2021-2022 @t1",,"f",,,,,
"File.Edit"," ","","417","1667851292327","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","417","1667851292485","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","r","","417","1667851292486","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"418","1667851292497","Test.py","1.1.4 for 2021-2022 @t1",,"r",,,,,
"File.Edit","o","","418","1667851292547","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"419","1667851292564","Test.py","1.1.4 for 2021-2022 @t1",,"o",,,,,
"File.Edit","m","","419","1667851292631","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","m",,"420","1667851292646","Test.py","1.1.4 for 2021-2022 @t1",,"m",,,,,
"File.Edit"," ","","420","1667851292787","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"421","1667851292788","Test.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","M","","421","1667851292913","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","M",,"422","1667851292916","Test.py","1.1.4 for 2021-2022 @t1",,"M",,,,,
"File.Edit"," ","","422","1667851292924","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","422","1667851293061","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","e","","422","1667851293062","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"423","1667851293079","Test.py","1.1.4 for 2021-2022 @t1",,"e",,,,,
"File.Edit","t","","423","1667851293123","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"424","1667851293134","Test.py","1.1.4 for 2021-2022 @t1",,"t",,,,,
"File.Edit","h","","424","1667851293202","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","h",,"425","1667851293210","Test.py","1.1.4 for 2021-2022 @t1",,"h",,,,,
"File.Edit","o","","425","1667851293285","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"426","1667851293289","Test.py","1.1.4 for 2021-2022 @t1",,"o",,,,,
"File.Edit","d","","426","1667851293406","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","d",,"427","1667851293421","Test.py","1.1.4 for 2021-2022 @t1",,"d",,,,,
"File.Edit","s","","427","1667851293467","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"428","1667851293492","Test.py","1.1.4 for 2021-2022 @t1",,"s",,,,,
"File.Edit",".","","428","1667851293602","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",".",,"429","1667851293603","Test.py","1.1.4 for 2021-2022 @t1",,".",,,,,
"File.Edit"," ","","429","1667851293613","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","429","1667851295346","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","m","","429","1667851295347","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","m",,"430","1667851295367","Test.py","1.1.4 for 2021-2022 @t1",,"m",,,,,
"File.Edit","a","","430","1667851295466","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"431","1667851295474","Test.py","1.1.4 for 2021-2022 @t1",,"a",,,,,
"File.Edit","t","","431","1667851295627","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"432","1667851295653","Test.py","1.1.4 for 2021-2022 @t1",,"t",,,,,
"File.Edit","p","","432","1667851295865","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","p",,"433","1667851295885","Test.py","1.1.4 for 2021-2022 @t1",,"p",,,,,
"File.Edit","","p","432","1667851296169","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","p","","432","1667851296763","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","p",,"433","1667851296776","Test.py","1.1.4 for 2021-2022 @t1",,"p",,,,,
"File.Edit","","p","432","1667851297418","Test.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","Prod","","432","1667851297419","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit"," import ","","436","1667851297430","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","matProd","","444","1667851298371","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","
","","453","1667851298609","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","f","","452","1667851300455","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","f",,"453","1667851300456","Test.py","1.1.4 for 2021-2022 @t1",,"f",,,,,
"File.Edit","r","","453","1667851300618","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"454","1667851300623","Test.py","1.1.4 for 2021-2022 @t1",,"r",,,,,
"File.Edit","o","","454","1667851300684","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"455","1667851300684","Test.py","1.1.4 for 2021-2022 @t1",,"o",,,,,
"File.Edit","m","","455","1667851300760","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","m",,"456","1667851300760","Test.py","1.1.4 for 2021-2022 @t1",,"m",,,,,
"File.Edit"," ","","456","1667851300908","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"457","1667851300908","Test.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","M","","457","1667851301256","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","M",,"458","1667851301258","Test.py","1.1.4 for 2021-2022 @t1",,"M",,,,,
"File.Edit","e","","458","1667851301568","Test.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"459","1667851301569","Test.py","1.1.4 for 2021-2022 @t1",,"e",,,,,
